id,type,title,source.database,source.author,source.author_id,source.poem_id,source.collected,source.processed,content.full_text,content.poem_lines,content.line_count,content.char_count,metadata.persona,metadata.time_period,metadata.place,metadata.poem_type,metadata.poem_type_detail,metadata.rhyme_category,metadata.has_allusions,metadata.allusion_count,metadata.has_annotations,metadata.annotation_count,metadata.language,metadata.formality,metadata.content_category
dufu_31006,poem,重過何氏五首,CNKGraph.Writings.xml,杜甫,17270,31006,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.736788,"Title: 重過何氏五首

Poem:
山雨尊仍在，
沙沈榻未移。
犬迎曾宿客，
鴉護落巢兒。
雲薄翠微寺，
天清黃子陂。
向來幽興極，
步屣過東籬。

Creation Information:
Date: 754年
Place: CN6101

Literary Characteristics:
Type: 律詩
Rhyme: 支

Annotations:
  - 一作憎閒
  - 長安縣南太和谷有太和宮，後改翠微宮，又改寺
  - 一作寒
  - 在樊川
  - 一作履，一作屐
","['山雨尊仍在，', '沙沈榻未移。', '犬迎曾宿客，', '鴉護落巢兒。', '雲薄翠微寺，', '天清黃子陂。', '向來幽興極，', '步屣過東籬。']",8,48,Du Fu (杜甫),754年,CN6101,律詩,WuLv,支,False,0,True,5,Classical Chinese,Formal,poetry
dufu_31007,poem,重過何氏五首,CNKGraph.Writings.xml,杜甫,17270,31007,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.736792,"Title: 重過何氏五首

Poem:
落日平臺上，
春風啜茗時。
石闌斜點筆，
桐葉坐題詩。
翡翠鳴衣桁，
蜻蜓立釣絲。
自今幽興熟，
來往亦無期。

Creation Information:
Date: 754年
Place: CN6101

Literary Characteristics:
Type: 律詩
Rhyme: 支

Annotations:
  - 一作照
  - 一作自逢今日興
","['落日平臺上，', '春風啜茗時。', '石闌斜點筆，', '桐葉坐題詩。', '翡翠鳴衣桁，', '蜻蜓立釣絲。', '自今幽興熟，', '來往亦無期。']",8,48,Du Fu (杜甫),754年,CN6101,律詩,WuLv,支,False,0,True,2,Classical Chinese,Formal,poetry
dufu_31008,poem,重過何氏五首,CNKGraph.Writings.xml,杜甫,17270,31008,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.736794,"Title: 重過何氏五首

Poem:
頗怪朝參嬾，
應耽野趣長。
雨拋金鎖甲，
苔臥綠沈槍。
手自移蒲柳，
家纔足稻粱。
看君用幽意，
白日到羲皇。

Creation Information:
Date: 754年
Place: CN6101

Literary Characteristics:
Type: 律詩
Rhyme: 阳

Allusions:
  - 上皇人
","['頗怪朝參嬾，', '應耽野趣長。', '雨拋金鎖甲，', '苔臥綠沈槍。', '手自移蒲柳，', '家纔足稻粱。', '看君用幽意，', '白日到羲皇。']",8,48,Du Fu (杜甫),754年,CN6101,律詩,WuLv,阳,True,1,False,0,Classical Chinese,Formal,poetry
dufu_31009,poem,重過何氏五首,CNKGraph.Writings.xml,杜甫,17270,31009,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.736797,"Title: 重過何氏五首

Poem:
到此應常宿，
相留可判年。
蹉跎暮容色，
悵望好林泉。
何路霑微祿，
歸山買薄田。
斯遊恐不遂，
把酒意茫然。

Creation Information:
Date: 754年
Place: CN6101

Literary Characteristics:
Type: 律詩
Rhyme: 先

Annotations:
  - 一作鬢
  - 一作日
  - 一作終身
","['到此應常宿，', '相留可判年。', '蹉跎暮容色，', '悵望好林泉。', '何路霑微祿，', '歸山買薄田。', '斯遊恐不遂，', '把酒意茫然。']",8,48,Du Fu (杜甫),754年,CN6101,律詩,WuLv,先,False,0,True,3,Classical Chinese,Formal,poetry
dufu_30638,poem,冬日有懷李白,CNKGraph.Writings.xml,杜甫,17270,30638,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.736801,"Title: 冬日有懷李白

Poem:
寂寞書齋裏，
終朝獨爾思。
更尋嘉樹傳，
不忘角弓詩。
短褐風霜入，
還丹日月遲。
未因乘興去，
空有鹿門期。

Creation Information:
Date: 745年
Place: CN410381

Literary Characteristics:
Type: 律詩
Rhyme: 支

Allusions:
  - 乘興
  - 角弓詩
  - 鹿門期

Annotations:
  - 《左傳》：“晉韓宣子來聘，公享之。韓宣子賦角弓。旣享，燕于季氏，有嘉樹
  - 一作裋
  - 《後漢書》：“龐德攜妻子登鹿門山，采藥不反。”
","['寂寞書齋裏，', '終朝獨爾思。', '更尋嘉樹傳，', '不忘角弓詩。', '短褐風霜入，', '還丹日月遲。', '未因乘興去，', '空有鹿門期。']",8,48,Du Fu (杜甫),745年,CN410381,律詩,WuLv,支,True,3,True,3,Classical Chinese,Formal,poetry
dufu_30793,poem,杜位宅守歲,CNKGraph.Writings.xml,杜甫,17270,30793,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.736803,"Title: 杜位宅守歲

Poem:
守歲阿戎家，
椒盤已頌花。
盍簪喧櫪馬，
列炬散林鴉。
四十明朝過，
飛騰暮景斜。
誰能更拘束，
爛醉是生涯。

Creation Information:
Date: 751年
Place: CN6101

Literary Characteristics:
Type: 律詩
Rhyme: 麻

Allusions:
  - 椒盤

Annotations:
  - 位出襄陽房，官考功員外郎、湖州刺史，後因李林甫諸壻，貶新州。甫又有寄從弟位詩云“近聞寬法離新州”是也。
  - 一作咸，《通鑑注》：“晉、宋間人多呼弟爲阿戎。”
","['守歲阿戎家，', '椒盤已頌花。', '盍簪喧櫪馬，', '列炬散林鴉。', '四十明朝過，', '飛騰暮景斜。', '誰能更拘束，', '爛醉是生涯。']",8,48,Du Fu (杜甫),751年,CN6101,律詩,WuLv,麻,True,1,True,2,Classical Chinese,Formal,poetry
dufu_30566,poem,與鄠縣源大少府宴渼陂,CNKGraph.Writings.xml,杜甫,17270,30566,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.736806,"Title: 與鄠縣源大少府宴渼陂

Poem:
應爲西陂好，
金錢罄一餐。
飯抄雲子白，
瓜嚼水精寒。
無計迴船下，
空愁避酒難。
主人情爛熳，
持荅翠琅玕。

Creation Information:
Date: 754年
Place: CN6101

Literary Characteristics:
Type: 律詩
Rhyme: 寒

Annotations:
  - 得寒字
  - 碎雲母，比米之白
","['應爲西陂好，', '金錢罄一餐。', '飯抄雲子白，', '瓜嚼水精寒。', '無計迴船下，', '空愁避酒難。', '主人情爛熳，', '持荅翠琅玕。']",8,48,Du Fu (杜甫),754年,CN6101,律詩,WuLv,寒,False,0,True,2,Classical Chinese,Formal,poetry
dufu_31121,poem,崔駙馬山亭宴集,CNKGraph.Writings.xml,杜甫,17270,31121,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.736808,"Title: 崔駙馬山亭宴集

Poem:
蕭史幽棲地，
林間蹋鳳毛。
洑流何處入，
亂石閉門高。
客醉揮金椀，
詩成得繡袍。
清秋多宴會，
終日困香醪。

Creation Information:
Date: 754年
Place: CN6101

Literary Characteristics:
Type: 律詩
Rhyme: 豪

Allusions:
  - 蕭史
  - 鳳毛
  - 金椀

Annotations:
  - 京城東有崔惠童駙馬山池
  - 一作賞樂
","['蕭史幽棲地，', '林間蹋鳳毛。', '洑流何處入，', '亂石閉門高。', '客醉揮金椀，', '詩成得繡袍。', '清秋多宴會，', '終日困香醪。']",8,48,Du Fu (杜甫),754年,CN6101,律詩,WuLv,豪,True,3,True,2,Classical Chinese,Formal,poetry
dufu_30534,poem,九日楊奉先會白水崔明府,CNKGraph.Writings.xml,杜甫,17270,30534,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.736811,"Title: 九日楊奉先會白水崔明府

Poem:
今日潘懷縣，
同時陸浚儀。
坐開桑落酒，
來把菊花枝。
天宇清霜淨，
公堂宿霧披。
晚酣留客舞，
鳧舄共差池。

Creation Information:
Date: 755年
Place: CN610526

Literary Characteristics:
Type: 律詩
Rhyme: 支

Allusions:
  - 鳧舄
  - 陸浚儀
  - 潘懷縣

Annotations:
  - 潘岳
  - 陸雲
  - 一作參差
","['今日潘懷縣，', '同時陸浚儀。', '坐開桑落酒，', '來把菊花枝。', '天宇清霜淨，', '公堂宿霧披。', '晚酣留客舞，', '鳧舄共差池。']",8,48,Du Fu (杜甫),755年,CN610526,律詩,WuLv,支,True,3,True,3,Classical Chinese,Formal,poetry
dufu_30984,poem,送張二十參軍赴蜀州因呈楊五侍御,CNKGraph.Writings.xml,杜甫,17270,30984,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.736814,"Title: 送張二十參軍赴蜀州因呈楊五侍御

Poem:
好去張公子，
通家別恨添。
兩行秦樹直，
萬點蜀山尖。
御史新驄馬，
參軍舊紫髯。
皇華吾善處，
於汝定無嫌。

Creation Information:
Date: 754年
Place: CN6101

Literary Characteristics:
Type: 律詩
Rhyme: 盐

Allusions:
  - 驄馬
  - 佐軍髯短
  - 皇華
  - 張公子

Annotations:
  - 一作朵
","['好去張公子，', '通家別恨添。', '兩行秦樹直，', '萬點蜀山尖。', '御史新驄馬，', '參軍舊紫髯。', '皇華吾善處，', '於汝定無嫌。']",8,48,Du Fu (杜甫),754年,CN6101,律詩,WuLv,盐,True,4,True,1,Classical Chinese,Formal,poetry
dufu_31099,poem,陪諸貴公子丈八溝攜妓納涼晚際遇雨二首,CNKGraph.Writings.xml,杜甫,17270,31099,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.736816,"Title: 陪諸貴公子丈八溝攜妓納涼晚際遇雨二首

Poem:
落日放船好，
輕風生浪遲。
竹深留客處，
荷淨納涼時。
公子調冰水，
佳人雪藕絲。
片雲頭上黑，
應是雨催詩。

Creation Information:
Date: 754年
Place: CN6101

Literary Characteristics:
Type: 律詩
Rhyme: 支

Annotations:
  - 下杜城西有第五橋、丈八溝。
","['落日放船好，', '輕風生浪遲。', '竹深留客處，', '荷淨納涼時。', '公子調冰水，', '佳人雪藕絲。', '片雲頭上黑，', '應是雨催詩。']",8,48,Du Fu (杜甫),754年,CN6101,律詩,WuLv,支,False,0,True,1,Classical Chinese,Formal,poetry
dufu_31100,poem,陪諸貴公子丈八溝攜妓納涼晚際遇雨二首,CNKGraph.Writings.xml,杜甫,17270,31100,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.736819,"Title: 陪諸貴公子丈八溝攜妓納涼晚際遇雨二首

Poem:
雨來霑席上，
風急打船頭。
越女紅帬濕，
燕姬翠黛愁。
纜侵隄柳繫，
幔宛浪花浮。
歸路飜蕭颯，
陂塘五月秋。

Creation Information:
Date: 754年
Place: CN6101

Literary Characteristics:
Type: 律詩
Rhyme: 尤

Annotations:
  - 下杜城西有第五橋、丈八溝。
  - 一作惡
  - 一作卷
","['雨來霑席上，', '風急打船頭。', '越女紅帬濕，', '燕姬翠黛愁。', '纜侵隄柳繫，', '幔宛浪花浮。', '歸路飜蕭颯，', '陂塘五月秋。']",8,48,Du Fu (杜甫),754年,CN6101,律詩,WuLv,尤,False,0,True,3,Classical Chinese,Formal,poetry
dufu_30666,poem,白水明府舅宅喜雨,CNKGraph.Writings.xml,杜甫,17270,30666,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.736821,"Title: 白水明府舅宅喜雨

Poem:
吾舅政如此，
古人誰復過。
碧山晴又濕，
白水雨偏多。
精禱既不昧，
歡娛將謂何。
湯年旱頗甚，
今日醉弦歌。

Creation Information:
Date: 755年
Place: CN610527

Literary Characteristics:
Type: 律詩
Rhyme: 歌

Annotations:
  - 得過字
","['吾舅政如此，', '古人誰復過。', '碧山晴又濕，', '白水雨偏多。', '精禱既不昧，', '歡娛將謂何。', '湯年旱頗甚，', '今日醉弦歌。']",8,48,Du Fu (杜甫),755年,CN610527,律詩,WuLv,歌,False,0,True,1,Classical Chinese,Formal,poetry
dufu_31085,poem,陪李金吾花下飲,CNKGraph.Writings.xml,杜甫,17270,31085,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.736825,"Title: 陪李金吾花下飲

Poem:
勝地初相引，
余行得自娛。
見輕吹鳥毳，
隨意數花鬚。
細草稱偏坐，
香醪嬾再酤。
醉歸應犯夜，
可怕李金吾。

Creation Information:
Date: 755年
Place: CN6101

Literary Characteristics:
Type: 律詩
Rhyme: 虞

Annotations:
  - 一作徐
  - 一作偏稱
","['勝地初相引，', '余行得自娛。', '見輕吹鳥毳，', '隨意數花鬚。', '細草稱偏坐，', '香醪嬾再酤。', '醉歸應犯夜，', '可怕李金吾。']",8,48,Du Fu (杜甫),755年,CN6101,律詩,WuLv,虞,False,0,True,2,Classical Chinese,Formal,poetry
dufu_31262,poem,贈高式顏,CNKGraph.Writings.xml,杜甫,17270,31262,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.736827,"Title: 贈高式顏

Poem:
昔別是何處，
相逢皆老夫。
故人還寂寞，
削跡共艱虞。
自失論文友，
空知賣酒壚。
平生飛動意，
見爾不能無。

Creation Information:
Date: 766年
Place: CN500236

Literary Characteristics:
Type: 律詩
Rhyme: 虞

Allusions:
  - 賣酒壚

Annotations:
  - 一作人
","['昔別是何處，', '相逢皆老夫。', '故人還寂寞，', '削跡共艱虞。', '自失論文友，', '空知賣酒壚。', '平生飛動意，', '見爾不能無。']",8,48,Du Fu (杜甫),766年,CN500236,律詩,WuLv,虞,True,1,True,1,Classical Chinese,Formal,poetry
dufu_30533,poem,九日曲江,CNKGraph.Writings.xml,杜甫,17270,30533,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.736829,"Title: 九日曲江

Poem:
綴席茱萸好，
浮舟菡萏衰。
季秋時欲半，
九日意兼悲。
江水清源曲，
荆門此路疑。
晚來高興盡，
搖蕩菊花期。

Creation Information:
Date: 753年
Place: CN6101

Literary Characteristics:
Type: 律詩
Rhyme: 支

Annotations:
  - 一作百年秋已半
  - 一作年
","['綴席茱萸好，', '浮舟菡萏衰。', '季秋時欲半，', '九日意兼悲。', '江水清源曲，', '荆門此路疑。', '晚來高興盡，', '搖蕩菊花期。']",8,48,Du Fu (杜甫),753年,CN6101,律詩,WuLv,支,False,0,True,2,Classical Chinese,Formal,poetry
dufu_30916,poem,故武衛將軍輓歌三首,CNKGraph.Writings.xml,杜甫,17270,30916,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.736833,"Title: 故武衛將軍輓歌三首

Poem:
嚴警當寒夜，
前軍落大星。
壯夫思感決，
哀詔惜精靈。
王者今無戰，
書生已勒銘。
封侯意疎闊，
編簡爲誰青。

Creation Information:
Date: 747年
Place: CN6101

Literary Characteristics:
Type: 律詩
Rhyme: 青

Allusions:
  - 星落

Annotations:
  - 一作敢
","['嚴警當寒夜，', '前軍落大星。', '壯夫思感決，', '哀詔惜精靈。', '王者今無戰，', '書生已勒銘。', '封侯意疎闊，', '編簡爲誰青。']",8,48,Du Fu (杜甫),747年,CN6101,律詩,WuLv,青,True,1,True,1,Classical Chinese,Formal,poetry
dufu_30917,poem,故武衛將軍輓歌三首,CNKGraph.Writings.xml,杜甫,17270,30917,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.736835,"Title: 故武衛將軍輓歌三首

Poem:
舞劒過人絕，
鳴弓射獸能。
銛鋒行愜順，
猛噬失蹻騰。
赤羽千夫膳，
黃河十月冰。
橫行沙漠外，
神速至今稱。

Creation Information:
Date: 747年
Place: CN6101

Literary Characteristics:
Type: 律詩
Rhyme: 蒸

Annotations:
  - 一作雨
","['舞劒過人絕，', '鳴弓射獸能。', '銛鋒行愜順，', '猛噬失蹻騰。', '赤羽千夫膳，', '黃河十月冰。', '橫行沙漠外，', '神速至今稱。']",8,48,Du Fu (杜甫),747年,CN6101,律詩,WuLv,蒸,False,0,True,1,Classical Chinese,Formal,poetry
dufu_30918,poem,故武衛將軍輓歌三首,CNKGraph.Writings.xml,杜甫,17270,30918,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.736838,"Title: 故武衛將軍輓歌三首

Poem:
哀輓青門去，
新阡絳水遙。
路人紛雨泣，
天意颯風飄。
部曲精仍銳，
匈奴氣不驕。
無由覩雄略，
大樹日蕭蕭。

Creation Information:
Date: 747年
Place: CN6101

Literary Characteristics:
Type: 律詩
Rhyme: 萧

Allusions:
  - 大樹日蕭蕭
","['哀輓青門去，', '新阡絳水遙。', '路人紛雨泣，', '天意颯風飄。', '部曲精仍銳，', '匈奴氣不驕。', '無由覩雄略，', '大樹日蕭蕭。']",8,48,Du Fu (杜甫),747年,CN6101,律詩,WuLv,萧,True,1,False,0,Classical Chinese,Formal,poetry
dufu_30854,poem,官定後戲贈,CNKGraph.Writings.xml,杜甫,17270,30854,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.736841,"Title: 官定後戲贈

Poem:
不作河西尉，
淒涼爲折腰。
老夫怕趨走，
率府且逍遙。
耽酒須微祿，
狂歌託聖朝。
故山歸興盡，
回首向風飆。

Creation Information:
Date: 755年
Place: CN6101

Literary Characteristics:
Type: 律詩
Rhyme: 萧

Allusions:
  - 不事小兒

Annotations:
  - 原注：時免河西尉，爲右衛率府兵曹。
","['不作河西尉，', '淒涼爲折腰。', '老夫怕趨走，', '率府且逍遙。', '耽酒須微祿，', '狂歌託聖朝。', '故山歸興盡，', '回首向風飆。']",8,48,Du Fu (杜甫),755年,CN6101,律詩,WuLv,萧,True,1,True,1,Classical Chinese,Formal,poetry
dufu_30649,poem,對雪,CNKGraph.Writings.xml,杜甫,17270,30649,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.736844,"Title: 對雪

Poem:
戰哭多新鬼，
愁吟獨老翁。
亂雲低薄暮，
急雪舞迴風。
瓢棄尊無綠，
爐存火似紅。
數州消息斷，
愁坐正書空。

Creation Information:
Date: 756年
Place: CN6101

Literary Characteristics:
Type: 律詩
Rhyme: 东

Allusions:
  - 書空

Annotations:
  - 一作弄
","['戰哭多新鬼，', '愁吟獨老翁。', '亂雲低薄暮，', '急雪舞迴風。', '瓢棄尊無綠，', '爐存火似紅。', '數州消息斷，', '愁坐正書空。']",8,48,Du Fu (杜甫),756年,CN6101,律詩,WuLv,东,True,1,True,1,Classical Chinese,Formal,poetry
dufu_30618,poem,月夜,CNKGraph.Writings.xml,杜甫,17270,30618,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.736846,"Title: 月夜

Poem:
今夜鄜州月，
閨中只獨看。
遙憐小兒女，
未解憶長安。
香霧雲鬟濕，
清輝玉臂寒。
何時倚虛幌，
雙照淚痕乾。

Creation Information:
Date: 756年
Place: CN6101

Literary Characteristics:
Type: 律詩
Rhyme: 寒

Annotations:
  - 一作當
","['今夜鄜州月，', '閨中只獨看。', '遙憐小兒女，', '未解憶長安。', '香霧雲鬟濕，', '清輝玉臂寒。', '何時倚虛幌，', '雙照淚痕乾。']",8,48,Du Fu (杜甫),756年,CN6101,律詩,WuLv,寒,False,0,True,1,Classical Chinese,Formal,poetry
dufu_30592,poem,元日寄韋氏妹,CNKGraph.Writings.xml,杜甫,17270,30592,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.736848,"Title: 元日寄韋氏妹

Poem:
近聞韋氏妹，
迎在漢鍾離。
郎伯殊方鎮，
京華舊國移。
春城回北斗，
郢樹發南枝。
不見朝正使，
啼痕滿面垂。

Creation Information:
Date: 757年
Place: CN6101

Literary Characteristics:
Type: 律詩
Rhyme: 支
","['近聞韋氏妹，', '迎在漢鍾離。', '郎伯殊方鎮，', '京華舊國移。', '春城回北斗，', '郢樹發南枝。', '不見朝正使，', '啼痕滿面垂。']",8,48,Du Fu (杜甫),757年,CN6101,律詩,WuLv,支,False,0,False,0,Classical Chinese,Formal,poetry
dufu_30932,poem,春望,CNKGraph.Writings.xml,杜甫,17270,30932,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.736850,"Title: 春望

Poem:
國破山河在，
城春草木深。
感時花濺淚，
恨別鳥驚心。
烽火連三月，
家書抵萬金。
白頭搔更短，
渾欲不勝簪。

Creation Information:
Date: 757年
Place: CN6101

Literary Characteristics:
Type: 律詩
Rhyme: 侵
","['國破山河在，', '城春草木深。', '感時花濺淚，', '恨別鳥驚心。', '烽火連三月，', '家書抵萬金。', '白頭搔更短，', '渾欲不勝簪。']",8,48,Du Fu (杜甫),757年,CN6101,律詩,WuLv,侵,False,0,False,0,Classical Chinese,Formal,poetry
dufu_30607,poem,憶幼子,CNKGraph.Writings.xml,杜甫,17270,30607,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.736853,"Title: 憶幼子

Poem:
驥子春猶隔，
鶯歌暖正繁。
別離驚節換，
聰慧與誰論。
澗水空山道，
柴門老樹村。
憶渠愁只睡，
炙背俯晴軒。

Creation Information:
Date: 757年
Place: CN6101

Literary Characteristics:
Type: 律詩
Rhyme: 元

Annotations:
  - 原注：字驥子，時隔絕在鄜州。
  - 一作惠
  - 一作即
","['驥子春猶隔，', '鶯歌暖正繁。', '別離驚節換，', '聰慧與誰論。', '澗水空山道，', '柴門老樹村。', '憶渠愁只睡，', '炙背俯晴軒。']",8,48,Du Fu (杜甫),757年,CN6101,律詩,WuLv,元,False,0,True,3,Classical Chinese,Formal,poetry
