chunk_id,source_document_id,chunk_type,content,char_count,metadata.persona,metadata.time_period,metadata.poem_title,metadata.poem_type,metadata.language,metadata.has_allusions,metadata.has_annotations,metadata.allusion_count,metadata.annotation_count
dufu_chunk_0085,dufu_30638,allusions_context,"Poem: 冬日有懷李白

Literary Allusions and References:
  乘興
  角弓詩
  鹿門期",65,Du Fu (杜甫),745年,冬日有懷李白,律詩,Classical Chinese,,,3.0,
dufu_chunk_0086,dufu_30638,annotations_context,"Poem: 冬日有懷李白

Scholarly Annotations:
  《左傳》：“晉韓宣子來聘，公享之。韓宣子賦角弓。旣享，燕于季氏，有嘉樹
  一作裋
  《後漢書》：“龐德攜妻子登鹿門山，采藥不反。”",106,Du Fu (杜甫),745年,冬日有懷李白,律詩,Classical Chinese,,,,3.0
dufu_chunk_0087,dufu_30793,poem_content,"Poem Title: 杜位宅守歲

Poem Text:
守歲阿戎家，
椒盤已頌花。
盍簪喧櫪馬，
列炬散林鴉。
四十明朝過，
飛騰暮景斜。
誰能更拘束，
爛醉是生涯。

Creation Date: 751年
Location: CN6101
Poem Type: 律詩",137,Du Fu (杜甫),751年,杜位宅守歲,律詩,Classical Chinese,True,True,,
dufu_chunk_0088,dufu_30793,allusions_context,"Poem: 杜位宅守歲

Literary Allusions and References:
  椒盤",52,Du Fu (杜甫),751年,杜位宅守歲,律詩,Classical Chinese,,,1.0,
dufu_chunk_0089,dufu_30793,annotations_context,"Poem: 杜位宅守歲

Scholarly Annotations:
  位出襄陽房，官考功員外郎、湖州刺史，後因李林甫諸壻，貶新州。甫又有寄從弟位詩云“近聞寬法離新州”是也。
  一作咸，《通鑑注》：“晉、宋間人多呼弟爲阿戎。”",116,Du Fu (杜甫),751年,杜位宅守歲,律詩,Classical Chinese,,,,2.0
dufu_chunk_0090,dufu_30566,poem_content,"Poem Title: 與鄠縣源大少府宴渼陂

Poem Text:
應爲西陂好，
金錢罄一餐。
飯抄雲子白，
瓜嚼水精寒。
無計迴船下，
空愁避酒難。
主人情爛熳，
持荅翠琅玕。

Creation Date: 754年
Location: CN6101
Poem Type: 律詩",142,Du Fu (杜甫),754年,與鄠縣源大少府宴渼陂,律詩,Classical Chinese,False,True,,
dufu_chunk_0091,dufu_30566,annotations_context,"Poem: 與鄠縣源大少府宴渼陂

Scholarly Annotations:
  得寒字
  碎雲母，比米之白",57,Du Fu (杜甫),754年,與鄠縣源大少府宴渼陂,律詩,Classical Chinese,,,,2.0
dufu_chunk_0092,dufu_31121,poem_content,"Poem Title: 崔駙馬山亭宴集

Poem Text:
蕭史幽棲地，
林間蹋鳳毛。
洑流何處入，
亂石閉門高。
客醉揮金椀，
詩成得繡袍。
清秋多宴會，
終日困香醪。

Creation Date: 754年
Location: CN6101
Poem Type: 律詩",139,Du Fu (杜甫),754年,崔駙馬山亭宴集,律詩,Classical Chinese,True,True,,
dufu_chunk_0093,dufu_31121,allusions_context,"Poem: 崔駙馬山亭宴集

Literary Allusions and References:
  蕭史
  鳳毛
  金椀",64,Du Fu (杜甫),754年,崔駙馬山亭宴集,律詩,Classical Chinese,,,3.0,
dufu_chunk_0094,dufu_31121,annotations_context,"Poem: 崔駙馬山亭宴集

Scholarly Annotations:
  京城東有崔惠童駙馬山池
  一作賞樂",58,Du Fu (杜甫),754年,崔駙馬山亭宴集,律詩,Classical Chinese,,,,2.0
dufu_chunk_0095,dufu_30534,poem_content,"Poem Title: 九日楊奉先會白水崔明府

Poem Text:
今日潘懷縣，
同時陸浚儀。
坐開桑落酒，
來把菊花枝。
天宇清霜淨，
公堂宿霧披。
晚酣留客舞，
鳧舄共差池。

Creation Date: 755年
Location: CN610526
Poem Type: 律詩",145,Du Fu (杜甫),755年,九日楊奉先會白水崔明府,律詩,Classical Chinese,True,True,,
dufu_chunk_0096,dufu_30534,allusions_context,"Poem: 九日楊奉先會白水崔明府

Literary Allusions and References:
  鳧舄
  陸浚儀
  潘懷縣",70,Du Fu (杜甫),755年,九日楊奉先會白水崔明府,律詩,Classical Chinese,,,3.0,
dufu_chunk_0097,dufu_30534,annotations_context,"Poem: 九日楊奉先會白水崔明府

Scholarly Annotations:
  潘岳
  陸雲
  一作參差",58,Du Fu (杜甫),755年,九日楊奉先會白水崔明府,律詩,Classical Chinese,,,,3.0
dufu_chunk_0098,dufu_30984,poem_content,"Poem Title: 送張二十參軍赴蜀州因呈楊五侍御

Poem Text:
好去張公子，
通家別恨添。
兩行秦樹直，
萬點蜀山尖。
御史新驄馬，
參軍舊紫髯。
皇華吾善處，
於汝定無嫌。

Creation Date: 754年
Location: CN6101
Poem Type: 律詩",147,Du Fu (杜甫),754年,送張二十參軍赴蜀州因呈楊五侍御,律詩,Classical Chinese,True,True,,
dufu_chunk_0099,dufu_30984,allusions_context,"Poem: 送張二十參軍赴蜀州因呈楊五侍御

Literary Allusions and References:
  驄馬
  佐軍髯短
  皇華
  張公子",80,Du Fu (杜甫),754年,送張二十參軍赴蜀州因呈楊五侍御,律詩,Classical Chinese,,,4.0,
dufu_chunk_0100,dufu_30984,annotations_context,"Poem: 送張二十參軍赴蜀州因呈楊五侍御

Scholarly Annotations:
  一作朵",51,Du Fu (杜甫),754年,送張二十參軍赴蜀州因呈楊五侍御,律詩,Classical Chinese,,,,1.0
dufu_chunk_0101,dufu_31099,poem_content,"Poem Title: 陪諸貴公子丈八溝攜妓納涼晚際遇雨二首

Poem Text:
落日放船好，
輕風生浪遲。
竹深留客處，
荷淨納涼時。
公子調冰水，
佳人雪藕絲。
片雲頭上黑，
應是雨催詩。

Creation Date: 754年
Location: CN6101
Poem Type: 律詩",150,Du Fu (杜甫),754年,陪諸貴公子丈八溝攜妓納涼晚際遇雨二首,律詩,Classical Chinese,False,True,,
dufu_chunk_0102,dufu_31099,annotations_context,"Poem: 陪諸貴公子丈八溝攜妓納涼晚際遇雨二首

Scholarly Annotations:
  下杜城西有第五橋、丈八溝。",64,Du Fu (杜甫),754年,陪諸貴公子丈八溝攜妓納涼晚際遇雨二首,律詩,Classical Chinese,,,,1.0
dufu_chunk_0103,dufu_31100,poem_content,"Poem Title: 陪諸貴公子丈八溝攜妓納涼晚際遇雨二首

Poem Text:
雨來霑席上，
風急打船頭。
越女紅帬濕，
燕姬翠黛愁。
纜侵隄柳繫，
幔宛浪花浮。
歸路飜蕭颯，
陂塘五月秋。

Creation Date: 754年
Location: CN6101
Poem Type: 律詩",150,Du Fu (杜甫),754年,陪諸貴公子丈八溝攜妓納涼晚際遇雨二首,律詩,Classical Chinese,False,True,,
dufu_chunk_0104,dufu_31100,annotations_context,"Poem: 陪諸貴公子丈八溝攜妓納涼晚際遇雨二首

Scholarly Annotations:
  下杜城西有第五橋、丈八溝。
  一作惡
  一作卷",76,Du Fu (杜甫),754年,陪諸貴公子丈八溝攜妓納涼晚際遇雨二首,律詩,Classical Chinese,,,,3.0
dufu_chunk_0105,dufu_30666,poem_content,"Poem Title: 白水明府舅宅喜雨

Poem Text:
吾舅政如此，
古人誰復過。
碧山晴又濕，
白水雨偏多。
精禱既不昧，
歡娛將謂何。
湯年旱頗甚，
今日醉弦歌。

Creation Date: 755年
Location: CN610527
Poem Type: 律詩",142,Du Fu (杜甫),755年,白水明府舅宅喜雨,律詩,Classical Chinese,False,True,,
dufu_chunk_0106,dufu_30666,annotations_context,"Poem: 白水明府舅宅喜雨

Scholarly Annotations:
  得過字",44,Du Fu (杜甫),755年,白水明府舅宅喜雨,律詩,Classical Chinese,,,,1.0
dufu_chunk_0107,dufu_31085,poem_content,"Poem Title: 陪李金吾花下飲

Poem Text:
勝地初相引，
余行得自娛。
見輕吹鳥毳，
隨意數花鬚。
細草稱偏坐，
香醪嬾再酤。
醉歸應犯夜，
可怕李金吾。

Creation Date: 755年
Location: CN6101
Poem Type: 律詩",139,Du Fu (杜甫),755年,陪李金吾花下飲,律詩,Classical Chinese,False,True,,
dufu_chunk_0108,dufu_31085,annotations_context,"Poem: 陪李金吾花下飲

Scholarly Annotations:
  一作徐
  一作偏稱",50,Du Fu (杜甫),755年,陪李金吾花下飲,律詩,Classical Chinese,,,,2.0
dufu_chunk_0109,dufu_31262,poem_content,"Poem Title: 贈高式顏

Poem Text:
昔別是何處，
相逢皆老夫。
故人還寂寞，
削跡共艱虞。
自失論文友，
空知賣酒壚。
平生飛動意，
見爾不能無。

Creation Date: 766年
Location: CN500236
Poem Type: 律詩",138,Du Fu (杜甫),766年,贈高式顏,律詩,Classical Chinese,True,True,,
dufu_chunk_0110,dufu_31262,allusions_context,"Poem: 贈高式顏

Literary Allusions and References:
  賣酒壚",52,Du Fu (杜甫),766年,贈高式顏,律詩,Classical Chinese,,,1.0,
dufu_chunk_0111,dufu_31262,annotations_context,"Poem: 贈高式顏

Scholarly Annotations:
  一作人",40,Du Fu (杜甫),766年,贈高式顏,律詩,Classical Chinese,,,,1.0
dufu_chunk_0112,dufu_30533,poem_content,"Poem Title: 九日曲江

Poem Text:
綴席茱萸好，
浮舟菡萏衰。
季秋時欲半，
九日意兼悲。
江水清源曲，
荆門此路疑。
晚來高興盡，
搖蕩菊花期。

Creation Date: 753年
Location: CN6101
Poem Type: 律詩",136,Du Fu (杜甫),753年,九日曲江,律詩,Classical Chinese,False,True,,
dufu_chunk_0113,dufu_30533,annotations_context,"Poem: 九日曲江

Scholarly Annotations:
  一作百年秋已半
  一作年",50,Du Fu (杜甫),753年,九日曲江,律詩,Classical Chinese,,,,2.0
dufu_chunk_0114,dufu_30916,poem_content,"Poem Title: 故武衛將軍輓歌三首

Poem Text:
嚴警當寒夜，
前軍落大星。
壯夫思感決，
哀詔惜精靈。
王者今無戰，
書生已勒銘。
封侯意疎闊，
編簡爲誰青。

Creation Date: 747年
Location: CN6101
Poem Type: 律詩",141,Du Fu (杜甫),747年,故武衛將軍輓歌三首,律詩,Classical Chinese,True,True,,
dufu_chunk_0115,dufu_30916,allusions_context,"Poem: 故武衛將軍輓歌三首

Literary Allusions and References:
  星落",56,Du Fu (杜甫),747年,故武衛將軍輓歌三首,律詩,Classical Chinese,,,1.0,
dufu_chunk_0116,dufu_30916,annotations_context,"Poem: 故武衛將軍輓歌三首

Scholarly Annotations:
  一作敢",45,Du Fu (杜甫),747年,故武衛將軍輓歌三首,律詩,Classical Chinese,,,,1.0
dufu_chunk_0117,dufu_30917,poem_content,"Poem Title: 故武衛將軍輓歌三首

Poem Text:
舞劒過人絕，
鳴弓射獸能。
銛鋒行愜順，
猛噬失蹻騰。
赤羽千夫膳，
黃河十月冰。
橫行沙漠外，
神速至今稱。

Creation Date: 747年
Location: CN6101
Poem Type: 律詩",141,Du Fu (杜甫),747年,故武衛將軍輓歌三首,律詩,Classical Chinese,False,True,,
dufu_chunk_0118,dufu_30917,annotations_context,"Poem: 故武衛將軍輓歌三首

Scholarly Annotations:
  一作雨",45,Du Fu (杜甫),747年,故武衛將軍輓歌三首,律詩,Classical Chinese,,,,1.0
dufu_chunk_0119,dufu_30918,poem_content,"Poem Title: 故武衛將軍輓歌三首

Poem Text:
哀輓青門去，
新阡絳水遙。
路人紛雨泣，
天意颯風飄。
部曲精仍銳，
匈奴氣不驕。
無由覩雄略，
大樹日蕭蕭。

Creation Date: 747年
Location: CN6101
Poem Type: 律詩",141,Du Fu (杜甫),747年,故武衛將軍輓歌三首,律詩,Classical Chinese,True,False,,
dufu_chunk_0120,dufu_30918,allusions_context,"Poem: 故武衛將軍輓歌三首

Literary Allusions and References:
  大樹日蕭蕭",59,Du Fu (杜甫),747年,故武衛將軍輓歌三首,律詩,Classical Chinese,,,1.0,
dufu_chunk_0121,dufu_30854,poem_content,"Poem Title: 官定後戲贈

Poem Text:
不作河西尉，
淒涼爲折腰。
老夫怕趨走，
率府且逍遙。
耽酒須微祿，
狂歌託聖朝。
故山歸興盡，
回首向風飆。

Creation Date: 755年
Location: CN6101
Poem Type: 律詩",137,Du Fu (杜甫),755年,官定後戲贈,律詩,Classical Chinese,True,True,,
dufu_chunk_0122,dufu_30854,allusions_context,"Poem: 官定後戲贈

Literary Allusions and References:
  不事小兒",54,Du Fu (杜甫),755年,官定後戲贈,律詩,Classical Chinese,,,1.0,
dufu_chunk_0123,dufu_30854,annotations_context,"Poem: 官定後戲贈

Scholarly Annotations:
  原注：時免河西尉，爲右衛率府兵曹。",55,Du Fu (杜甫),755年,官定後戲贈,律詩,Classical Chinese,,,,1.0
dufu_chunk_0124,dufu_30649,poem_content,"Poem Title: 對雪

Poem Text:
戰哭多新鬼，
愁吟獨老翁。
亂雲低薄暮，
急雪舞迴風。
瓢棄尊無綠，
爐存火似紅。
數州消息斷，
愁坐正書空。

Creation Date: 756年
Location: CN6101
Poem Type: 律詩",134,Du Fu (杜甫),756年,對雪,律詩,Classical Chinese,True,True,,
dufu_chunk_0125,dufu_30649,allusions_context,"Poem: 對雪

Literary Allusions and References:
  書空",49,Du Fu (杜甫),756年,對雪,律詩,Classical Chinese,,,1.0,
dufu_chunk_0126,dufu_30649,annotations_context,"Poem: 對雪

Scholarly Annotations:
  一作弄",38,Du Fu (杜甫),756年,對雪,律詩,Classical Chinese,,,,1.0
dufu_chunk_0127,dufu_30618,poem_content,"Poem Title: 月夜

Poem Text:
今夜鄜州月，
閨中只獨看。
遙憐小兒女，
未解憶長安。
香霧雲鬟濕，
清輝玉臂寒。
何時倚虛幌，
雙照淚痕乾。

Creation Date: 756年
Location: CN6101
Poem Type: 律詩",134,Du Fu (杜甫),756年,月夜,律詩,Classical Chinese,False,True,,
dufu_chunk_0128,dufu_30618,annotations_context,"Poem: 月夜

Scholarly Annotations:
  一作當",38,Du Fu (杜甫),756年,月夜,律詩,Classical Chinese,,,,1.0
dufu_chunk_0129,dufu_30592,poem_content,"Poem Title: 元日寄韋氏妹

Poem Text:
近聞韋氏妹，
迎在漢鍾離。
郎伯殊方鎮，
京華舊國移。
春城回北斗，
郢樹發南枝。
不見朝正使，
啼痕滿面垂。

Creation Date: 757年
Location: CN6101
Poem Type: 律詩",138,Du Fu (杜甫),757年,元日寄韋氏妹,律詩,Classical Chinese,False,False,,
dufu_chunk_0130,dufu_30932,poem_content,"Poem Title: 春望

Poem Text:
國破山河在，
城春草木深。
感時花濺淚，
恨別鳥驚心。
烽火連三月，
家書抵萬金。
白頭搔更短，
渾欲不勝簪。

Creation Date: 757年
Location: CN6101
Poem Type: 律詩",134,Du Fu (杜甫),757年,春望,律詩,Classical Chinese,False,False,,
dufu_chunk_0131,dufu_30607,poem_content,"Poem Title: 憶幼子

Poem Text:
驥子春猶隔，
鶯歌暖正繁。
別離驚節換，
聰慧與誰論。
澗水空山道，
柴門老樹村。
憶渠愁只睡，
炙背俯晴軒。

Creation Date: 757年
Location: CN6101
Poem Type: 律詩",135,Du Fu (杜甫),757年,憶幼子,律詩,Classical Chinese,False,True,,
dufu_chunk_0132,dufu_30607,annotations_context,"Poem: 憶幼子

Scholarly Annotations:
  原注：字驥子，時隔絕在鄜州。
  一作惠
  一作即",62,Du Fu (杜甫),757年,憶幼子,律詩,Classical Chinese,,,,3.0
dufu_chunk_0133,dufu_30526,poem_content,"Poem Title: 一百五日夜對月

Poem Text:
無家對寒食，
有淚如金波。
斫却月中桂，
清光應更多。
仳離放紅蘂，
想像嚬青蛾。
牛女漫愁思，
秋期猶渡河。

Creation Date: 757年
Location: CN6101
Poem Type: 律詩",139,Du Fu (杜甫),757年,一百五日夜對月,律詩,Classical Chinese,False,True,,
dufu_chunk_0134,dufu_30526,annotations_context,"Poem: 一百五日夜對月

Scholarly Annotations:
  一作折盡
  一作披",50,Du Fu (杜甫),757年,一百五日夜對月,律詩,Classical Chinese,,,,2.0
dufu_chunk_0135,dufu_31160,poem_content,"Poem Title: 喜達行在所三首

Poem Text:
西憶岐陽信，
無人遂却回。
眼穿當落日，
心死著寒灰。
霧樹行相引，
蓮峰望忽開。
所親驚老瘦，
辛苦賊中來。

Creation Date: 757年
Location: CN610322
Poem Type: 律詩",141,Du Fu (杜甫),757年,喜達行在所三首,律詩,Classical Chinese,False,True,,
dufu_chunk_0136,dufu_31160,annotations_context,"Poem: 喜達行在所三首

Scholarly Annotations:
  原注：自京竄至鳳翔。
  一作看
  一作茂
  一作連山
  一作或",75,Du Fu (杜甫),757年,喜達行在所三首,律詩,Classical Chinese,,,,5.0
dufu_chunk_0137,dufu_31161,poem_content,"Poem Title: 喜達行在所三首

Poem Text:
愁思胡笳夕，
淒涼漢苑春。
生還今日事，
間道暫時人。
司隸章初覩，
南陽氣已新。
喜心飜倒極，
嗚咽淚霑巾。

Creation Date: 757年
Location: CN610322
Poem Type: 律詩",141,Du Fu (杜甫),757年,喜達行在所三首,律詩,Classical Chinese,True,True,,
dufu_chunk_0138,dufu_31161,allusions_context,"Poem: 喜達行在所三首

Literary Allusions and References:
  南陽氣",55,Du Fu (杜甫),757年,喜達行在所三首,律詩,Classical Chinese,,,1.0,
dufu_chunk_0139,dufu_31161,annotations_context,"Poem: 喜達行在所三首

Scholarly Annotations:
  原注：自京竄至鳳翔。
  一作秋
  一作涕",62,Du Fu (杜甫),757年,喜達行在所三首,律詩,Classical Chinese,,,,3.0
dufu_chunk_0140,dufu_31162,poem_content,"Poem Title: 喜達行在所三首

Poem Text:
死去憑誰報，
歸來始自憐。
猶瞻太白雪，
喜遇武功天。
影靜千官裏，
心蘇七校前。
今朝漢社稷，
新數中興年。

Creation Date: 757年
Location: CN610322
Poem Type: 律詩",141,Du Fu (杜甫),757年,喜達行在所三首,律詩,Classical Chinese,False,True,,
dufu_chunk_0141,dufu_31162,annotations_context,"Poem: 喜達行在所三首

Scholarly Annotations:
  原注：自京竄至鳳翔。
  一作門",56,Du Fu (杜甫),757年,喜達行在所三首,律詩,Classical Chinese,,,,2.0
dufu_chunk_0142,dufu_30844,poem_content,"Poem Title: 奉贈嚴八閣老

Poem Text:
扈聖登黃閣，
明公獨妙年。
蛟龍得雲雨，
鵰鶚在秋天。
客禮容疎放，
官曹可接聯。
新詩句句好，
應任老夫傳。

Creation Date: 757年
Location: CN610322
Poem Type: 律詩",140,Du Fu (杜甫),757年,奉贈嚴八閣老,律詩,Classical Chinese,True,True,,
dufu_chunk_0143,dufu_30844,allusions_context,"Poem: 奉贈嚴八閣老

Literary Allusions and References:
  蛟龍得雲雨",56,Du Fu (杜甫),757年,奉贈嚴八閣老,律詩,Classical Chinese,,,1.0,
dufu_chunk_0144,dufu_30844,annotations_context,"Poem: 奉贈嚴八閣老

Scholarly Annotations:
  唐兩省相呼爲閣老，時嚴武爲給事中，屬黃門省。
  一作扈從，一作今日
  一作許",79,Du Fu (杜甫),757年,奉贈嚴八閣老,律詩,Classical Chinese,,,,3.0
dufu_chunk_0145,dufu_30614,poem_content,"Poem Title: 月

Poem Text:
天上秋期近，
人間月影清。
入河蟾不沒，
擣藥兔長生。
只益丹心苦，
能添白髮明。
干戈知滿地，
休照國西營。

Creation Date: 757年
Location: CN610322
Poem Type: 律詩",135,Du Fu (杜甫),757年,月,律詩,Classical Chinese,True,True,,
dufu_chunk_0146,dufu_30614,allusions_context,"Poem: 月

Literary Allusions and References:
  蟾
  擣藥",52,Du Fu (杜甫),757年,月,律詩,Classical Chinese,,,2.0,
dufu_chunk_0147,dufu_30614,annotations_context,"Poem: 月

Scholarly Annotations:
  一作道",37,Du Fu (杜甫),757年,月,律詩,Classical Chinese,,,,1.0
dufu_chunk_0148,dufu_31045,poem_content,"Poem Title: 留別賈嚴二閣老兩院補闕

Poem Text:
田園須蹔往，
戎馬惜離羣。
去遠留詩別，
愁多任酒醺。
一秋常苦雨，
今日始無雲。
山路時吹角，
那堪處處聞。

Creation Date: 757年
Location: CN610322
Poem Type: 律詩",145,Du Fu (杜甫),757年,留別賈嚴二閣老兩院補闕,律詩,Classical Chinese,False,True,,
